onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.015	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	1.85	20.0	n/a	larger_later	s624	False
7.585	4.0	4.772	larger_later	discount_fixed	89	45.0	107.0	1.706	20.0	n/a	larger_later	s624	False
12.361	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	2.294	20.0	n/a	larger_later	s624	False
16.999	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	161.0	2.933	20.0	n/a	smaller_sooner	s624	False
21.572	4.0	5.452	larger_later	discount_fixed	89	62.0	180.0	1.968	20.0	n/a	larger_later	s624	False
27.027	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	1.841	20.0	n/a	smaller_sooner	s624	False
32.414	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	1.689	20.0	n/a	larger_later	s624	False
36.986	4.0	6.268	larger_later	discount_fixed	89	56.0	93.0	1.983	20.0	n/a	larger_later	s624	False
43.26	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	2.147	20.0	n/a	larger_later	s624	False
48.782	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	1.942	20.0	n/a	smaller_sooner	s624	False
53.354	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	1.233	20.0	n/a	larger_later	s624	False
57.995	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	1.366	20.0	n/a	smaller_sooner	s624	False
62.633	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.693	20.0	n/a	larger_later	s624	False
67.747	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	44.0	1.105	20.0	n/a	smaller_sooner	s624	False
73.066	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	1.328	20.0	n/a	smaller_sooner	s624	False
77.637	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.345	20.0	n/a	smaller_sooner	s624	False
82.208	4.0	4.568	smaller_sooner	discount_fixed	71	27.0	130.0	1.479	20.0	n/a	smaller_sooner	s624	False
86.778	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	0.885	20.0	n/a	smaller_sooner	s624	False
91.62	4.0	4.5	larger_later	discount_fixed	89	55.0	107.0	1.275	20.0	n/a	larger_later	s624	False
96.123	4.0	5.656	smaller_sooner	discount_fixed	71	44.0	143.0	2.584	20.0	n/a	smaller_sooner	s624	False
101.783	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	1.447	20.0	n/a	smaller_sooner	s624	False
106.695	4.0	4.636	larger_later	discount_fixed	89	65.0	156.0	1.548	20.0	n/a	larger_later	s624	False
111.333	4.0	4.5	smaller_sooner	discount_fixed	71	22.0	27.0	1.962	20.0	n/a	smaller_sooner	s624	False
115.834	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	1.499	20.0	n/a	larger_later	s624	False
120.337	4.0	5.112	larger_later	discount_fixed	89	85.0	129.0	2.016	20.0	n/a	larger_later	s624	False
125.45	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	2.222	20.0	n/a	larger_later	s624	False
131.585	4.0	4.84	smaller_sooner	discount_fixed	71	49.0	172.0	2.337	20.0	n/a	smaller_sooner	s624	False
136.428	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	1.271	20.0	n/a	larger_later	s624	False
141.002	4.0	4.704	larger_later	discount_fixed	89	58.0	73.0	1.217	20.0	n/a	larger_later	s624	False
145.707	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	1.377	20.0	n/a	larger_later	s624	False
151.571	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	1.651	20.0	n/a	larger_later	s624	False
156.213	4.0	5.316	larger_later	discount_fixed	89	29.0	58.0	2.032	20.0	n/a	larger_later	s624	False
161.53	4.0	4.976	larger_later	discount_fixed	89	39.0	104.0	2.781	20.0	n/a	larger_later	s624	False
166.509	4.0	4.568	larger_later	discount_fixed	89	33.0	103.0	2.657	20.0	n/a	larger_later	s624	False
171.083	4.0	5.52	larger_later	discount_fixed	89	33.0	78.0	1.497	20.0	n/a	larger_later	s624	False
176.604	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	1.295	20.0	n/a	larger_later	s624	False
182.198	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	1.808	20.0	n/a	smaller_sooner	s624	False
187.993	4.0	4.568	larger_later	discount_fixed	89	28.0	59.0	2.546	20.0	n/a	larger_later	s624	False
192.563	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	3.102	20.0	n/a	smaller_sooner	s624	False
197.677	4.0	4.5	larger_later	discount_fixed	89	32.0	74.0	2.23	20.0	n/a	larger_later	s624	False
202.18	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	2.386	20.0	n/a	larger_later	s624	False
207.023	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	2.236	20.0	n/a	larger_later	s624	False
211.594	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	2.577	20.0	n/a	larger_later	s624	False
216.979	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	1.52	20.0	n/a	smaller_sooner	s624	False
222.029	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	129.0	2.633	20.0	n/a	smaller_sooner	s624	False
